domain,dns_cn,dns_cn_count,dns_total,registrar_cn,registrant_cn,cn_tld,score,resolved_ips,matched_cidr,source,updated,sticky,bucket,dns_hk,dns_mo,dns_tw,dns_jp,dns_kr,dns_sg,provider,cdn_masked
1111.com.tw,0,0,1,0,0,0,100,202.153.190.10,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
518.com.tw,0,0,1,0,0,0,100,220.228.175.163,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
591.com.tw,0,0,1,0,0,0,100,203.69.66.146,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
7-11.com.tw,0,0,1,0,0,0,100,40.74.105.81,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
7-eleven.com.tw,0,0,1,0,0,0,100,61.57.229.1,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
acer.com,0,0,2,0,0,0,100,18.178.186.249|54.250.167.102,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
aptg.com.tw,0,0,1,0,0,0,100,210.200.64.235,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
asus.com,0,0,1,0,0,0,100,103.10.4.227,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
bahamut.com.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-16,1,TW,0,0,0,0,0,0,,0
bcc.com.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
bnext.com.tw,0,0,3,0,0,0,100,35.73.117.29|35.75.111.155|52.198.106.93,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
books.com.tw,0,0,1,0,0,0,100,113.196.250.30,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
bot.com.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
bus.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
businesstoday.com.tw,0,0,2,0,0,0,100,54.92.57.219|57.182.23.126,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
businessweekly.com.tw,0,0,1,0,0,0,100,112.121.107.62,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
cathaybk.com.tw,0,0,1,0,0,0,100,60.248.150.182,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
cbc.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
changhua.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-29,1,TW,0,0,0,0,0,0,,0
chcg.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
chiayi.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
chinatimes.com,0,0,2,0,0,0,100,172.66.134.48|172.66.140.98,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
cht.com.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
cna.com.tw,0,0,1,0,0,0,100,34.160.71.205,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
cnyes.com,0,0,1,0,0,0,100,210.71.219.84,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
cpc.com.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
ctbcbank.com,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
cto.org.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
ctspp.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
cwb.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
cycg.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
dcard.tw,0,0,2,0,0,0,100,104.19.247.7|104.19.248.7,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
dgbas.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
e-bill.com.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
easycard.com.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
edu.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
eslite.com,0,0,0,0,0,0,100,,,seed_tw,2026-04-29,1,TW,0,0,0,0,0,0,,0
esunbank.com.tw,0,0,3,0,0,0,100,203.67.45.163|219.87.57.163|61.222.116.238,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
ettoday.net,0,0,1,0,0,0,100,219.85.79.131,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
ey.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
family.com.tw,0,0,1,0,0,0,100,20.212.4.115,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
familymart.com.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
fetnet.net,0,0,1,0,0,0,100,211.73.147.119,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
fju.edu.tw,0,0,1,0,0,0,100,140.136.200.88,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
foodpanda.com.tw,0,0,2,0,0,0,100,104.18.41.22|172.64.146.234,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
foxconn.com,1,1,1,0,0,0,100,116.6.66.253,116.4.0.0/14,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
freeway.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
fsc.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
fubon.com,0,0,1,0,0,0,100,60.248.209.142,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
gamer.com.tw,0,0,2,0,0,0,100,104.18.2.197|104.18.3.197,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
gov.tw,0,0,1,0,0,0,100,223.200.178.28,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
hccg.gov.tw,0,0,1,0,0,0,100,163.29.137.97,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
hct.com.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
hi-life.com.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
hinet.net,0,0,1,0,0,0,100,203.75.214.5,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
hl.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
hsinchu.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
hualien.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-29,1,TW,0,0,0,0,0,0,,0
ibon.com.tw,0,0,1,0,0,0,100,61.57.228.201,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
ieatpe.org.tw,0,0,1,0,0,0,100,202.182.123.59,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
ilc.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
immigration.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
judicial.gov.tw,0,0,1,0,0,0,100,210.69.124.205,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
kaohsiung.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-29,1,TW,0,0,0,0,0,0,,0
kbro.com.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-29,1,TW,0,0,0,0,0,0,,0
kcg.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
keelung.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-29,1,TW,0,0,0,0,0,0,,0
kia.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
kinmen.gov.tw,0,0,1,0,0,0,100,210.69.114.2,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
kkbox.com,0,0,1,0,0,0,100,210.61.182.198,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
kkday.com,0,0,2,0,0,0,100,13.113.0.150|54.64.132.254,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
kktix.com,0,0,2,0,0,0,100,104.18.14.84|104.18.15.84,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
kmtc.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
linebank.com.tw,0,0,1,0,0,0,100,124.108.132.253,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
ltn.com.tw,0,0,1,0,0,0,100,34.80.242.206,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
ly.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
matsu.gov.tw,0,0,1,0,0,0,100,210.241.9.1,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
mediatek.com,0,0,1,0,0,0,100,60.244.123.131,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
megabank.com.tw,0,0,1,0,0,0,100,203.66.132.201,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
miaoli.gov.tw,0,0,1,0,0,0,100,104.37.183.1,,seed_tw,2026-05-04,1,TW,0,0,0,0,0,0,,0
mobile01.com,0,0,1,0,0,0,100,34.36.92.153,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
moea.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
mof.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
moi.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
momo.com.tw,0,0,9,0,0,0,100,175.99.128.202|175.99.128.203|203.74.57.75|219.87.1.202|219.87.1.203|219.87.10.202|219.87.10.203|219.87.9.202|219.87.9.203,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
momoshop.com.tw,0,0,8,0,0,0,100,175.99.128.143|175.99.145.207|175.99.145.218|203.74.57.14|203.74.57.15|219.87.1.142|219.87.10.143|219.87.9.154,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
mops.twse.com.tw,0,0,1,0,0,0,100,117.56.218.131,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
motc.gov.tw,0,0,1,0,0,0,100,210.69.99.1,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
mrt.taipei,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
msa.gov.tw,0,0,1,0,0,0,100,66.22.70.34,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
myfone.com.tw,0,0,2,0,0,0,100,124.29.139.56|124.29.151.56,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
mylink.com.tw,0,0,2,0,0,0,100,104.21.44.67|172.67.196.115,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
nantou.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-29,1,TW,0,0,0,0,0,0,,0
nccc.com.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
ncku.edu.tw,0,0,1,0,0,0,100,140.116.229.1,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
ncu.edu.tw,0,0,1,0,0,0,100,140.115.0.251,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
ndc.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
neipark.nat.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
newtaipei.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-29,1,TW,0,0,0,0,0,0,,0
nhi.gov.tw,0,0,1,0,0,0,100,210.69.215.131,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
nownews.com,0,0,1,0,0,0,100,107.167.188.74,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
npa.gov.tw,0,0,1,0,0,0,100,210.69.154.130,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
nsysu.edu.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-29,1,TW,0,0,0,0,0,0,,0
ntct.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
nthu.edu.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
ntpc.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
ntu.edu.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
ntust.edu.tw,0,0,1,0,0,0,100,140.118.31.99,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
nycu.edu.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
pccu.edu.tw,0,0,1,0,0,0,100,140.137.1.17,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
pchome.com.tw,0,0,1,0,0,0,100,34.110.144.106,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
pcstore.com.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-29,1,TW,0,0,0,0,0,0,,0
penghu.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
pingtung.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-29,1,TW,0,0,0,0,0,0,,0
pixnet.net,0,0,2,0,0,0,100,43.212.139.111|43.213.166.250,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
post.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
president.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
pthg.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
pts.org.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
ptt.cc,0,0,6,0,0,0,100,140.112.172.1|140.112.172.11|140.112.172.2|140.112.172.3|140.112.172.4|140.112.172.5,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
quanta.com.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
rti.org.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
ruten.com.tw,0,0,2,0,0,0,100,104.18.10.27|104.18.11.27,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
setn.com,0,0,1,0,0,0,100,54.238.119.86,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
shopee.tw,0,0,3,0,0,0,100,34.92.248.74|34.96.174.247|34.96.222.199,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
sinica.edu.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
sinopac.com,0,0,0,0,0,0,100,,,seed_tw,2026-04-29,1,TW,0,0,0,0,0,0,,0
sipa.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
storm.mg,0,0,1,0,0,0,100,54.65.246.243,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
stsp.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
t-cat.com.tw,0,0,1,0,0,0,100,61.57.229.1,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
taichung.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
tainan.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
taipei.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
taipower.com.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
taishinbank.com.tw,0,0,1,0,0,0,100,202.6.104.20,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
taitung.gov.tw,0,0,1,0,0,0,100,210.71.38.23,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
taiwanmobile.com,0,0,2,0,0,0,100,124.29.139.21|124.29.151.21,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
tami.org.tw,0,0,1,0,0,0,100,61.222.205.180,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
taoyuan-airport.com,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
taoyuan.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
teema.org.tw,0,0,2,0,0,0,100,104.21.77.199|172.67.211.112,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
thsrc.com.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
tku.edu.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-29,1,TW,0,0,0,0,0,0,,0
tsmc.com,0,0,2,0,0,0,100,162.159.140.3|172.66.0.3,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
ttcg.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
tvbs.com.tw,0,0,4,0,0,0,100,3.168.167.14|3.168.167.48|3.168.167.49|3.168.167.68,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
twia.org.tw,0,0,1,0,0,0,100,113.196.124.196,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
twnic.tw,0,0,1,0,0,0,100,60.199.218.199,,seed_tw,2026-05-08,0,TW,0,0,1,0,0,0,,0
twse.com.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-17,1,TW,0,0,0,0,0,0,,0
udn.com,0,0,1,0,0,0,100,23.50.24.175,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
water.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
watsons.com.tw,0,0,1,0,0,0,100,184.84.53.55,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
yahoo.com.tw,0,0,2,0,0,0,100,13.248.158.7|76.223.84.192,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
yes123.com.tw,0,0,1,0,0,0,100,168.63.250.12,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
yilan.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-29,1,TW,0,0,0,0,0,0,,0
youbike.com.tw,0,0,2,0,0,0,100,45.223.102.114|45.223.107.114,,seed_tw,2026-05-08,0,TW,0,0,0,0,0,0,,0
yunlin.gov.tw,0,0,0,0,0,0,100,,,seed_tw,2026-04-27,1,TW,0,0,0,0,0,0,,0
amazon.co.jp,0,0,3,0,0,0,100,18.246.95.183|18.246.98.187|18.246.99.104,,seed_jp,2026-05-08,0,JP,0,0,0,0,0,0,,0
ameba.jp,0,0,2,0,0,0,100,199.232.209.91|199.232.213.91,,seed_jp,2026-05-08,0,JP,0,0,0,0,0,0,,0
ana.co.jp,0,0,1,0,0,0,100,23.50.20.95,,seed_jp,2026-05-08,0,JP,0,0,0,0,0,0,,0
asahi.com,0,0,1,0,0,0,100,23.66.154.36,,seed_jp,2026-05-08,0,JP,0,0,0,0,0,0,,0
au.com,0,0,1,0,0,0,100,175.129.0.108,,seed_jp,2026-05-08,0,JP,0,0,0,1,0,0,,0
bandainamco.co.jp,0,0,2,0,0,0,100,13.113.200.210|13.192.99.158,,seed_jp,2026-05-08,0,JP,0,0,0,0,0,0,,0
biccamera.com,0,0,1,0,0,0,100,219.109.1.4,,seed_jp,2026-05-08,0,JP,0,0,0,1,0,0,,0
bk.mufg.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-26,1,JP,0,0,0,0,0,0,,0
caa.go.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-26,1,JP,0,0,0,0,0,0,,0
canon.co.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-27,1,JP,0,0,0,0,0,0,,0
cao.go.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-26,1,JP,0,0,0,0,0,0,,0
capcom.co.jp,0,0,1,0,0,0,100,106.185.74.121,,seed_jp,2026-05-08,0,JP,0,0,0,1,0,0,,0
cas.go.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-26,1,JP,0,0,0,0,0,0,,0
chuden.co.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-27,1,JP,0,0,0,0,0,0,,0
city.fukuoka.lg.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-26,1,JP,0,0,0,0,0,0,,0
city.kobe.lg.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-26,1,JP,0,0,0,0,0,0,,0
city.nagoya.lg.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-26,1,JP,0,0,0,0,0,0,,0
city.osaka.lg.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-26,1,JP,0,0,0,0,0,0,,0
city.sapporo.jp,0,0,1,0,0,0,100,34.149.15.6,,seed_jp,2026-05-08,0,JP,0,0,0,0,0,0,,0
city.yokohama.lg.jp,0,0,4,0,0,0,100,202.32.8.150|202.32.8.151|202.32.8.152|210.149.92.74,,seed_jp,2026-05-08,0,JP,0,0,0,1,0,0,,0
conoha.jp,0,0,2,0,0,0,100,104.18.36.96|172.64.151.160,,seed_jp,2026-05-08,0,JP,0,0,0,0,0,0,,0
court.go.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-26,1,JP,0,0,0,0,0,0,,0
daiso-sangyo.co.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-29,1,JP,0,0,0,0,0,0,,0
digital.go.jp,0,0,1,0,0,0,100,150.171.110.68,,seed_jp,2026-05-08,0,JP,0,0,0,0,0,0,,0
dmm.com,0,0,1,0,0,0,100,13.248.196.236,,seed_jp,2026-05-08,0,JP,0,0,0,0,0,0,,0
docomo.ne.jp,0,0,2,0,0,0,100,35.71.162.15|52.223.34.187,,seed_jp,2026-05-08,0,JP,0,0,0,0,0,0,,0
e-gov.go.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-26,1,JP,0,0,0,0,0,0,,0
env.go.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-26,1,JP,0,0,0,0,0,0,,0
eposcard.co.jp,0,0,1,0,0,0,100,165.100.12.100,,seed_jp,2026-05-08,0,JP,0,0,0,1,0,0,,0
fastretailing.com,0,0,0,0,0,0,100,,,seed_jp,2026-04-29,1,JP,0,0,0,0,0,0,,0
fsa.go.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-27,1,JP,0,0,0,0,0,0,,0
fujitsu.com,0,0,0,0,0,0,100,,,seed_jp,2026-04-27,1,JP,0,0,0,0,0,0,,0
goo.ne.jp,0,0,1,0,0,0,100,52.197.38.248,,seed_jp,2026-05-08,0,JP,0,0,0,0,0,0,,0
gov-online.go.jp,0,0,4,0,0,0,100,18.64.8.105|18.64.8.29|18.64.8.51|18.64.8.71,,seed_jp,2026-05-08,0,JP,0,0,0,0,0,0,,0
gurunavi.com,0,0,1,0,0,0,100,103.129.28.64,,seed_jp,2026-05-08,0,JP,0,0,0,1,0,0,,0
hankyu-travel.com,0,0,2,0,0,0,100,23.35.148.177|23.35.148.180,,seed_jp,2026-05-08,0,JP,0,0,0,0,0,0,,0
hatena.ne.jp,0,0,2,0,0,0,100,18.178.68.189|52.199.17.58,,seed_jp,2026-05-08,0,JP,0,0,0,0,0,0,,0
his-j.com,0,0,2,0,0,0,100,13.193.18.9|52.196.184.8,,seed_jp,2026-05-08,0,JP,0,0,0,0,0,0,,0
hitachi.co.jp,0,0,1,0,0,0,100,20.89.112.191,,seed_jp,2026-05-08,0,JP,0,0,0,0,0,0,,0
honda.co.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-26,1,JP,0,0,0,0,0,0,,0
indeedjapan.com,0,0,0,0,0,0,100,,,seed_jp,2026-04-29,1,JP,0,0,0,0,0,0,,0
isct.ac.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-27,1,JP,0,0,0,0,0,0,,0
jal.co.jp,0,0,1,0,0,0,100,18.178.219.162,,seed_jp,2026-05-08,0,JP,0,0,0,0,0,0,,0
japan.go.jp,0,0,4,0,0,0,100,3.168.178.106|3.168.178.31|3.168.178.53|3.168.178.56,,seed_jp,2026-05-08,0,JP,0,0,0,0,0,0,,0
japanpost.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-26,1,JP,0,0,0,0,0,0,,0
jasso.go.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-29,1,JP,0,0,0,0,0,0,,0
jcb.co.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-29,1,JP,0,0,0,0,0,0,,0
jcci.or.jp,0,0,1,0,0,0,100,192.244.97.170,,seed_jp,2026-05-08,0,JP,0,0,0,1,0,0,,0
jetro.go.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-27,1,JP,0,0,0,0,0,0,,0
jftc.go.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-26,1,JP,0,0,0,0,0,0,,0
jma.go.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-26,1,JP,0,0,0,0,0,0,,0
jp-bank.japanpost.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-26,1,JP,0,0,0,0,0,0,,0
jpix.ad.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-27,1,JP,0,0,0,0,0,0,,0
jpnap.net,0,0,1,0,0,0,100,34.111.27.16,,seed_jp,2026-05-08,0,JP,0,0,0,0,0,0,,0
jprs.jp,0,0,1,0,0,0,100,117.104.133.164,,seed_jp,2026-05-08,0,JP,0,0,0,1,0,0,,0
jpx.co.jp,0,0,0,0,0,0,100,,,seed_jp,2026-04-27,1,JP,0,0,0,0,0,0,,0
jr-central.co.jp,0,0,1,0,0,0,100,23.66.151.235,,seed_jp,2026-05-08,0,JP,0,0,0,0,0,0,,0
jr-east.co.jp,0,0,1,0,0,0,100,157.120.209.15,,seed_jp,2026-05-08,0,JP,0,0,0,1,0,0,,0
jr-odekake.net,0,0,0,0,0,0,100,,,seed_jp,2026-04-29,1,JP,0,0,0,0,0,0,,0
